# graph  collection  method   topo  seeds  duration   maxCongestion    maxDilation    avgDilation  Cut   TCV
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      torus16x16      2     224.235     3222      490     30.7674     87945.0     475387.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      torus16x16      3     226.954     2855      621     30.5788     87993.0     476142.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      torus16x16      4     233.726     2847      603     31.0058     88359.0     481892.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      torus16x16      5     226.66     3422      540     30.9189     88308.0     482706.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      torus8x8x8      1     167.477     1356      324     16.3117     99671.0     403763.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      torus8x8x8      2     169.143     1251      570     16.3804     99233.0     404906.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      torus8x8x8      3     164.803     1353      426     16.2599     98997.0     403050.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      torus8x8x8      4     165.296     1291      515     16.2608     99191.0     399641.0
coAuthorsCiteseer.graph        dimacs      KAHIP_GR      torus8x8x8      5     164.37     1282      458     16.1099     99564.0     395644.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      1     157.8711     8627      2040     54.7899     178505.0     1299234.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      2     157.8711     8560      1222     55.5379     178663.0     1320747.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      3     157.8711     9794      1287     56.6813     178795.0     1353947.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      4     157.8711     8452      1092     56.3275     178990.0     1347015.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid16x16      5     157.8711     9015      1692     55.0373     178950.0     1312915.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      1     233.0     3481      510     22.7308     191123.0     1064461.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      2     233.0     3770      561     22.5025     190460.0     1060476.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      3     233.0     3850      750     22.1696     190940.0     1046471.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      4     233.0     3645      476     22.6101     190463.0     1077396.0
coAuthorsDBLP.graph        dimacs      KAHIP      grid8x8x8      5     233.0     3967      522     22.1771     191126.0     1045648.0
coAuthorsDBLP.graph        dimacs      KAHIP      8-dimHQ      1     157.8711     1990      887     24.2508     178505.0     575059.0
coAuthorsDBLP.graph        dimacs      KAHIP      8-dimHQ      2     157.8711     2370      634     24.452     178663.0     581494.0
coAuthorsDBLP.graph        dimacs      KAHIP      8-dimHQ      3     157.8711     2084      948     24.4876     178795.0     584935.0
coAuthorsDBLP.graph        dimacs      KAHIP      8-dimHQ      4     157.8711     1906      846     24.3664     178990.0     582699.0
coAuthorsDBLP.graph        dimacs      KAHIP      8-dimHQ      5     157.8711     4576      744     24.1472     178950.0     576031.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      1     157.8711     7322      1242     45.6854     178505.0     1083337.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      2     157.8711     5738      805     45.3229     178663.0     1077823.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      3     157.8711     5925      1190     45.8356     178795.0     1094875.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      4     157.8711     6046      1248     45.5516     178990.0     1089321.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus16x16      5     157.8711     6699      1197     45.299     178950.0     1080607.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      1     233.0     3056      630     18.7396     191123.0     877557.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      2     233.0     2935      540     18.3907     190460.0     866697.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      3     233.0     2434      552     18.339     190940.0     865657.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      4     233.0     2788      422     18.3573     190463.0     874745.0
coAuthorsDBLP.graph        dimacs      KAHIP      torus8x8x8      5     233.0     2951      522     18.6196     191126.0     877916.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      grid16x16      1     500.659     9079      1163     53.0552     200820.0     1288445.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      grid16x16      2     495.18     8930      1144     54.006     197966.0     1311752.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      grid16x16      3     490.205     9787      1205     55.2912     198084.0     1345401.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      grid16x16      4     485.872     8797      1064     54.5227     199012.0     1337441.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      grid16x16      5     472.418     9308      1216     53.7395     198301.0     1303399.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      grid8x8x8      1     365.516     3910      592     21.4311     221425.0     1051131.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      grid8x8x8      2     352.942     4132      518     21.3668     219296.0     1047272.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      grid8x8x8      3     360.935     4463      710     21.0053     219178.0     1033984.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      grid8x8x8      4     354.091     4001      701     21.3871     218574.0     1064712.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      grid8x8x8      5     357.583     4146      686     21.0971     220934.0     1032408.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      8-dimHQ      1     201.983     2081      1219     23.6566     193653.0     570431.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      8-dimHQ      2     208.046     2612      887     23.8915     195339.0     575784.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      8-dimHQ      3     208.843     2361      1167     23.9695     194712.0     579941.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      8-dimHQ      4     199.673     2224      1075     23.6499     195282.0     577648.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      8-dimHQ      5     198.013     4822      950     23.6761     194707.0     571115.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      torus16x16      1     321.764     7311      1322     44.6377     191436.0     1078090.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      torus16x16      2     325.858     5690      981     44.6117     189994.0     1073625.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      torus16x16      3     321.923     5879      1258     44.9842     192319.0     1089607.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      torus16x16      4     305.199     6279      1336     44.8623     187910.0     1086251.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      torus16x16      5     325.068     6879      1181     44.6121     189670.0     1076490.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      torus8x8x8      1     249.505     3230      684     18.0766     204986.0     872665.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      torus8x8x8      2     248.192     2946      845     17.6422     208021.0     859616.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      torus8x8x8      3     245.309     2670      562     17.7032     206126.0     859896.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      torus8x8x8      4     244.547     3006      738     17.7983     203335.0     869802.0
coAuthorsDBLP.graph        dimacs      KAHIP_GR      torus8x8x8      5     240.247     3138      687     18.0318     203339.0     873748.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      1     780.4911     84686      114632     478.026     1579844.0     9154203.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      2     780.4911     94910      275268     456.537     1574344.0     8717120.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      3     780.4911     101599      174958     449.372     1552301.0     8576716.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      4     780.4911     86399      163142     462.595     1530202.0     8857298.0
coPapersCiteseer.graph        dimacs      KAHIP      grid16x16      5     780.4911     115459      235984     462.49     1547798.0     8872877.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      1     841.6565     151337      1063449     279.073     2154824.0     8997019.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      2     841.6565     113041      758682     262.434     2160085.0     8446430.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      3     841.6565     99421      669267     256.633     2104043.0     8172981.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      4     841.6565     126284      856512     270.69     2162359.0     8672101.0
coPapersCiteseer.graph        dimacs      KAHIP      grid8x8x8      5     841.6565     105402      680877     270.818     2124791.0     8676464.0
coPapersCiteseer.graph        dimacs      KAHIP      8-dimHQ      1     780.4911     33252      25637     212.883     1579844.0     4076704.0
coPapersCiteseer.graph        dimacs      KAHIP      8-dimHQ      2     780.4911     48261      38088     212.68     1574344.0     4060911.0
coPapersCiteseer.graph        dimacs      KAHIP      8-dimHQ      3     780.4911     43020      21488     210.041     1552301.0     4008850.0
coPapersCiteseer.graph        dimacs      KAHIP      8-dimHQ      4     780.4911     33354      24923     203.869     1530202.0     3903475.0
coPapersCiteseer.graph        dimacs      KAHIP      8-dimHQ      5     780.4911     32201      20283     208.642     1547798.0     4002794.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      1     780.4911     67786      25637     380.18     1579844.0     7280452.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      2     780.4911     62623      38088     382.014     1574344.0     7294176.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      3     780.4911     83098      24068     382.207     1552301.0     7294803.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      4     780.4911     76328      24923     375.621     1530202.0     7192014.0
coPapersCiteseer.graph        dimacs      KAHIP      torus16x16      5     780.4911     64501      30342     386.572     1547798.0     7416378.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      1     841.6565     123623      118161     203.797     2154824.0     6570224.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      2     841.6565     91022      84298     204.36     2160085.0     6577313.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      3     841.6565     87761      74363     203.497     2104043.0     6480776.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      4     841.6565     104981      95168     207.24     2162359.0     6639359.0
coPapersCiteseer.graph        dimacs      KAHIP      torus8x8x8      5     841.6565     84829      75653     202.855     2124791.0     6499062.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      grid16x16      1     3855.95     76307      77644     440.015     1654407.0     9043183.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      grid16x16      2     4020.78     90752      200578     424.481     1610245.0     8612288.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      grid16x16      3     3633.55     98955      152502     424.923     1584195.0     8510358.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      grid16x16      4     4091.98     83550      98014     431.398     1591995.0     8778077.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      grid16x16      5     3760.63     111099      190974     433.062     1606077.0     8794631.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      grid8x8x8      1     2684.08     113679      177894     211.047     2383633.0     8229127.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      grid8x8x8      2     2549.9     99379      133992     205.914     2365731.0     7857454.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      grid8x8x8      3     2782.37     47472      44542     198.348     2320750.0     7565403.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      grid8x8x8      4     2620.15     69684      62698     207.194     2306913.0     7868596.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      grid8x8x8      5     2617.75     97358      68017     214.611     2354641.0     8093629.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      8-dimHQ      1     1650.6     33340      25682     197.151     1596906.0     3992508.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      8-dimHQ      2     1595.93     47876      25751     198.691     1584307.0     3988720.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      8-dimHQ      3     1629.8     42656      16058     193.963     1576092.0     3939393.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      8-dimHQ      4     1699.6     33189      24957     190.386     1563779.0     3845032.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      8-dimHQ      5     1673.04     31314      20013     195.264     1595834.0     3938088.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      torus16x16      1     2549.57     68743      26059     358.22     1610939.0     7197717.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      torus16x16      2     2403.8     61076      25770     363.523     1581492.0     7223210.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      torus16x16      3     2764.13     79222      24002     363.537     1589939.0     7229663.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      torus16x16      4     2597.39     75944      24919     357.589     1569235.0     7143192.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      torus16x16      5     2407.18     66375      25278     366.527     1596323.0     7343360.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      torus8x8x8      1     1762.13     74821      68027     181.995     2158317.0     6439150.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      torus8x8x8      2     1740.36     74949      70075     183.044     2174965.0     6452118.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      torus8x8x8      3     1661.82     49539      45013     181.662     2125037.0     6360548.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      torus8x8x8      4     1866.42     65438      61796     183.338     2179600.0     6497138.0
coPapersCiteseer.graph        dimacs      KAHIP_GR      torus8x8x8      5     1897.81     42164      36928     178.228     2136624.0     6348658.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      1     1517.283     146512      307944     537.785     2382194.0     15017097.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      2     1517.283     141473      117908     559.882     2362279.0     15627976.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      3     1517.283     134354      158998     567.987     2376956.0     15846831.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      4     1517.283     117155      110096     548.385     2368303.0     15297203.0
coPapersDBLP.graph        dimacs      KAHIP      grid16x16      5     1517.283     142122      173796     572.328     2377244.0     16025758.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      1     2377.68     69603      202815     194.948     2687119.0     12749038.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      2     2377.68     74617      237411     205.424     2701917.0     13495708.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      3     2377.68     68717      176328     197.009     2684867.0     12900324.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      4     2377.68     59647      250128     201.521     2703734.0     13139974.0
coPapersDBLP.graph        dimacs      KAHIP      grid8x8x8      5     2377.68     54929      39942     194.327     2694521.0     12691675.0
coPapersDBLP.graph        dimacs      KAHIP      8-dimHQ      1     1517.283     67279      21996     249.604     2382194.0     6969948.0
coPapersDBLP.graph        dimacs      KAHIP      8-dimHQ      2     1517.283     81283      18218     248.87     2362279.0     6946705.0
coPapersDBLP.graph        dimacs      KAHIP      8-dimHQ      3     1517.283     53930      20547     250.46     2376956.0     6987821.0
coPapersDBLP.graph        dimacs      KAHIP      8-dimHQ      4     1517.283     54823      17571     247.548     2368303.0     6905359.0
coPapersDBLP.graph        dimacs      KAHIP      8-dimHQ      5     1517.283     44989      21250     245.016     2377244.0     6860706.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      1     1517.283     89190      21996     444.731     2382194.0     12418679.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      2     1517.283     98020      26826     446.553     2362279.0     12464641.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      3     1517.283     96972      20547     440.221     2376956.0     12282165.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      4     1517.283     116345      29285     437.877     2368303.0     12214579.0
coPapersDBLP.graph        dimacs      KAHIP      torus16x16      5     1517.283     91367      21250     432.89     2377244.0     12121350.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      1     2377.68     50656      22535     161.032     2687119.0     10530994.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      2     2377.68     60107      26379     160.007     2701917.0     10511948.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      3     2377.68     56321      19592     161.409     2684867.0     10569200.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      4     2377.68     55627      27792     165.799     2703734.0     10810786.0
coPapersDBLP.graph        dimacs      KAHIP      torus8x8x8      5     2377.68     54862      18561     161.33     2694521.0     10536594.0
coPapersDBLP.graph        dimacs      KAHIP_GR      grid16x16      1     4469.18     146685      121352     521.996     2547602.0     14934823.0
coPapersDBLP.graph        dimacs      KAHIP_GR      grid16x16      2     4435.19     129634      53136     542.337     2518326.0     15548812.0
coPapersDBLP.graph        dimacs      KAHIP_GR      grid16x16      3     4684.61     125663      103040     548.356     2537631.0     15761941.0
coPapersDBLP.graph        dimacs      KAHIP_GR      grid16x16      4     4686.27     116642      65590     530.177     2527456.0     15226164.0
coPapersDBLP.graph        dimacs      KAHIP_GR      grid16x16      5     4681.85     135906      121954     553.361     2537793.0     15942888.0
coPapersDBLP.graph        dimacs      KAHIP_GR      grid8x8x8      1     3313.34     62048      106767     177.907     2902147.0     12630526.0
coPapersDBLP.graph        dimacs      KAHIP_GR      grid8x8x8      2     3205.21     50088      40616     184.942     2962076.0     13341188.0
coPapersDBLP.graph        dimacs      KAHIP_GR      grid8x8x8      3     3317.32     65439      65988     182.471     2869063.0     12807988.0
coPapersDBLP.graph        dimacs      KAHIP_GR      grid8x8x8      4     3389.49     46953      71379     182.055     2937902.0     13018211.0
coPapersDBLP.graph        dimacs      KAHIP_GR      grid8x8x8      5     2859.6     51841      33003     181.617     2852302.0     12619122.0
coPapersDBLP.graph        dimacs      KAHIP_GR      8-dimHQ      1     1996.93     64438      21598     244.449     2480001.0     6936976.0
coPapersDBLP.graph        dimacs      KAHIP_GR      8-dimHQ      2     1988.0     81644      17834     243.527     2459072.0     6908875.0
coPapersDBLP.graph        dimacs      KAHIP_GR      8-dimHQ      3     2061.84     52751      19572     244.761     2465074.0     6949002.0
coPapersDBLP.graph        dimacs      KAHIP_GR      8-dimHQ      4     2061.51     54669      17103     243.629     2437040.0     6884231.0
coPapersDBLP.graph        dimacs      KAHIP_GR      8-dimHQ      5     1999.82     43886      21617     239.499     2479970.0     6820686.0
coPapersDBLP.graph        dimacs      KAHIP_GR      torus16x16      1     3054.98     88489      20792     435.545     2491213.0     12372969.0
coPapersDBLP.graph        dimacs      KAHIP_GR      torus16x16      2     2965.76     98397      24390     439.537     2439404.0     12429678.0
coPapersDBLP.graph        dimacs      KAHIP_GR      torus16x16      3     2869.67     95829      19882     431.737     2481116.0     12238019.0
coPapersDBLP.graph        dimacs      KAHIP_GR      torus16x16      4     3179.71     114547      26485     429.967     2463065.0     12179680.0
coPapersDBLP.graph        dimacs      KAHIP_GR      torus16x16      5     3050.59     90065      20150     425.642     2470574.0     12082274.0
coPapersDBLP.graph        dimacs      KAHIP_GR      torus8x8x8      1     2349.95     47826      23682     148.165     2868444.0     10435719.0
coPapersDBLP.graph        dimacs      KAHIP_GR      torus8x8x8      2     2517.69     53812      26939     145.306     2941767.0     10372372.0
coPapersDBLP.graph        dimacs      KAHIP_GR      torus8x8x8      3     2374.42     55279      23704     146.644     2920941.0     10454386.0
coPapersDBLP.graph        dimacs      KAHIP_GR      torus8x8x8      4     2284.94     53271      28094     151.908     2891487.0     10714220.0
coPapersDBLP.graph        dimacs      KAHIP_GR      torus8x8x8      5     2372.9     53656      20455     148.133     2898431.0     10429597.0
email-EuAll.graph        network      KAHIP      grid16x16      1     22.91999     5065      828     58.371     44946.0     212704.0
email-EuAll.graph        network      KAHIP      grid16x16      2     22.91999     4174      1248     58.9077     44789.0     211243.0
email-EuAll.graph        network      KAHIP      grid16x16      3     22.91999     3882      744     56.379     44840.0     205896.0
email-EuAll.graph        network      KAHIP      grid16x16      4     22.91999     3856      558     48.4179     44997.0     176338.0
email-EuAll.graph        network      KAHIP      grid16x16      5     22.91999     3831      737     53.3608     44868.0     191245.0
email-EuAll.graph        network      KAHIP      grid8x8x8      1     17.45961     2997      660     26.9259     49541.0     182665.0
email-EuAll.graph        network      KAHIP      grid8x8x8      2     17.45961     2933      519     24.309     49252.0     162749.0
email-EuAll.graph        network      KAHIP      grid8x8x8      3     17.45961     2637      693     23.9842     49784.0     165899.0
email-EuAll.graph        network      KAHIP      grid8x8x8      4     17.45961     3566      502     24.2149     49599.0     165993.0
email-EuAll.graph        network      KAHIP      grid8x8x8      5     17.45961     2815      462     24.2353     49305.0     161892.0
email-EuAll.graph        network      KAHIP      8-dimHQ      1     22.91999     2082      356     30.9693     44946.0     112852.0
email-EuAll.graph        network      KAHIP      8-dimHQ      2     22.91999     1167      426     31.3235     44789.0     112326.0
email-EuAll.graph        network      KAHIP      8-dimHQ      3     22.91999     1491      458     30.6219     44840.0     111831.0
email-EuAll.graph        network      KAHIP      8-dimHQ      4     22.91999     1287      370     30.978     44997.0     112822.0
email-EuAll.graph        network      KAHIP      8-dimHQ      5     22.91999     1651      426     30.9621     44868.0     110968.0
email-EuAll.graph        network      KAHIP      torus16x16      1     22.91999     4071      411     46.4704     44946.0     169338.0
email-EuAll.graph        network      KAHIP      torus16x16      2     22.91999     3504      552     47.4646     44789.0     170208.0
email-EuAll.graph        network      KAHIP      torus16x16      3     22.91999     3822      555     47.4882     44840.0     173427.0
email-EuAll.graph        network      KAHIP      torus16x16      4     22.91999     3620      434     47.2691     44997.0     172154.0
email-EuAll.graph        network      KAHIP      torus16x16      5     22.91999     3546      441     47.2665     44868.0     169403.0
email-EuAll.graph        network      KAHIP      torus8x8x8      1     17.45961     2304      660     22.8704     49541.0     155153.0
email-EuAll.graph        network      KAHIP      torus8x8x8      2     17.45961     2778      519     23.0001     49252.0     153986.0
email-EuAll.graph        network      KAHIP      torus8x8x8      3     17.45961     2649      390     23.0953     49784.0     159750.0
email-EuAll.graph        network      KAHIP      torus8x8x8      4     17.45961     3098      502     23.0912     49599.0     158290.0
email-EuAll.graph        network      KAHIP      torus8x8x8      5     17.45961     2878      462     23.4466     49305.0     156623.0
email-EuAll.graph        network      KAHIP_GR      grid16x16      1     19.4686     5848      672     41.9438     51808.0     174025.0
email-EuAll.graph        network      KAHIP_GR      grid16x16      2     17.5443     5328      958     42.5897     51489.0     180325.0
email-EuAll.graph        network      KAHIP_GR      grid16x16      3     19.1078     3750      760     40.1388     51797.0     171152.0
email-EuAll.graph        network      KAHIP_GR      grid16x16      4     17.7092     5644      780     41.057     50807.0     148503.0
email-EuAll.graph        network      KAHIP_GR      grid16x16      5     19.1046     5106      830     40.5811     51046.0     155791.0
email-EuAll.graph        network      KAHIP_GR      grid8x8x8      1     13.8478     3369      443     20.3051     53423.0     157446.0
email-EuAll.graph        network      KAHIP_GR      grid8x8x8      2     13.2219     3051      535     20.9263     52802.0     149267.0
email-EuAll.graph        network      KAHIP_GR      grid8x8x8      3     13.0672     3458      503     20.2713     52857.0     149237.0
email-EuAll.graph        network      KAHIP_GR      grid8x8x8      4     13.7354     4384      507     20.3754     53392.0     148435.0
email-EuAll.graph        network      KAHIP_GR      grid8x8x8      5     13.6947     3185      504     20.8477     52935.0     146497.0
email-EuAll.graph        network      KAHIP_GR      8-dimHQ      1     6.89193     2569      557     27.2633     48330.0     106463.0
email-EuAll.graph        network      KAHIP_GR      8-dimHQ      2     6.90913     1283      516     28.275     46774.0     108887.0
email-EuAll.graph        network      KAHIP_GR      8-dimHQ      3     6.57815     2400      720     26.7358     48274.0     104751.0
email-EuAll.graph        network      KAHIP_GR      8-dimHQ      4     6.44026     1298      469     26.4715     47882.0     108030.0
email-EuAll.graph        network      KAHIP_GR      8-dimHQ      5     6.63976     2372      487     26.1549     47809.0     103652.0
email-EuAll.graph        network      KAHIP_GR      torus16x16      1     12.4788     5172      642     40.0022     50445.0     148128.0
email-EuAll.graph        network      KAHIP_GR      torus16x16      2     12.5804     4498      776     38.8273     50375.0     149058.0
email-EuAll.graph        network      KAHIP_GR      torus16x16      3     11.9758     4777      640     39.4366     50306.0     152028.0
email-EuAll.graph        network      KAHIP_GR      torus16x16      4     11.0561     4638      729     41.4091     50203.0     149197.0
email-EuAll.graph        network      KAHIP_GR      torus16x16      5     12.5244     4709      483     39.1418     50299.0     146547.0
email-EuAll.graph        network      KAHIP_GR      torus8x8x8      1     9.58749     2913      666     19.8313     52461.0     143202.0
email-EuAll.graph        network      KAHIP_GR      torus8x8x8      2     8.90609     2753      499     20.1288     51918.0     143901.0
email-EuAll.graph        network      KAHIP_GR      torus8x8x8      3     8.64782     3138      347     20.4459     52557.0     148110.0
email-EuAll.graph        network      KAHIP_GR      torus8x8x8      4     8.5371     3538      557     20.9883     52004.0     147065.0
email-EuAll.graph        network      KAHIP_GR      torus8x8x8      5     8.80404     3063      485     20.5045     52045.0     144249.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      1     113.7203     6188      1529     35.9736     97420.0     684181.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      2     113.7203     5458      1120     34.8976     97101.0     662042.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      3     113.7203     5830      1312     34.2758     96619.0     658335.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      4     113.7203     5136      4495     34.0673     96233.0     648641.0
loc-brightkite_edges.graph        network      KAHIP      grid16x16      5     113.7203     5645      1656     35.6558     96924.0     672041.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      1     155.3842     3167      2207     15.1206     111205.0     534787.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      2     155.3842     3266      1262     14.8492     111187.0     523969.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      3     155.3842     3495      1941     14.6262     111267.0     518746.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      4     155.3842     2979      2118     15.2138     111189.0     535175.0
loc-brightkite_edges.graph        network      KAHIP      grid8x8x8      5     155.3842     3131      2225     14.9954     111141.0     525590.0
loc-brightkite_edges.graph        network      KAHIP      8-dimHQ      1     113.7203     3778      1254     15.0951     97420.0     287093.0
loc-brightkite_edges.graph        network      KAHIP      8-dimHQ      2     113.7203     2670      839     14.9465     97101.0     283551.0
loc-brightkite_edges.graph        network      KAHIP      8-dimHQ      3     113.7203     4547      1312     14.7887     96619.0     284046.0
loc-brightkite_edges.graph        network      KAHIP      8-dimHQ      4     113.7203     2976      929     14.7733     96233.0     281284.0
loc-brightkite_edges.graph        network      KAHIP      8-dimHQ      5     113.7203     2774      1152     15.0209     96924.0     283114.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      1     113.7203     4014      1254     27.306     97420.0     519332.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      2     113.7203     3420      839     27.2769     97101.0     517471.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      3     113.7203     3685      1312     26.686     96619.0     512558.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      4     113.7203     4239      1395     27.0511     96233.0     515052.0
loc-brightkite_edges.graph        network      KAHIP      torus16x16      5     113.7203     3480      1152     27.2504     96924.0     513615.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      1     155.3842     3068      2207     12.1517     111205.0     429782.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      2     155.3842     3186      1262     12.2141     111187.0     430986.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      3     155.3842     2711      1941     12.2557     111267.0     434672.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      4     155.3842     2883      2118     12.3209     111189.0     433412.0
loc-brightkite_edges.graph        network      KAHIP      torus8x8x8      5     155.3842     2603      2225     12.4579     111141.0     436651.0
loc-brightkite_edges.graph        network      KAHIP_GR      grid16x16      1     87.986     7914      2250     35.2888     133598.0     595146.0
loc-brightkite_edges.graph        network      KAHIP_GR      grid16x16      2     82.8232     6663      2329     34.0458     132757.0     593010.0
